"","cancer","ceRNA","drug","train_database","method_DE","log2FC","DE_pvalue","method_scc","scc_r","scc_pvalue","fdr"
"4272","THYM","AL390955.2-MIR141-TRPC4AP","Paclitaxel_1080","GDSC2","Wilcoxon rank-sum test",2.58045158752752,3.69274938025583e-11,"spearman",-0.631411903604417,1.06330400368587e-14,2.04750493138095e-13
"4273","THYM","AL390955.2-MIR141-TRPC4AP","Dinaciclib_1180","GDSC2","Wilcoxon rank-sum test",0.580986715119021,1.92435394385201e-08,"spearman",-0.514153760677825,1.89623815548688e-09,1.19552574992958e-08
"4274","THYM","AL390955.2-MIR141-TRPC4AP","Bortezomib_1191","GDSC2","Wilcoxon rank-sum test",0.468322196415139,1.09715395979855e-06,"spearman",-0.543982220987568,1.35234294350465e-10,1.06713233062837e-09
"4275","THYM","AL390955.2-MIR141-TRPC4AP","Luminespib_1559","GDSC2","Wilcoxon rank-sum test",3.19299617174433,2.65688083148292e-07,"spearman",-0.519154107924161,1.23971756142287e-09,8.09091480707586e-09
"4276","THYM","AL390955.2-MIR141-TRPC4AP","CDK9_5038_1709","GDSC2","Wilcoxon rank-sum test",0.927879914883583,5.15846587878037e-07,"spearman",-0.449704840613931,2.567546681184e-07,1.07571507302381e-06
"4277","THYM","AL390955.2-MIR141-TRPC4AP","Vincristine_1818","GDSC2","Wilcoxon rank-sum test",7.87727998588237,4.48175823408796e-09,"spearman",-0.547003264115563,1.01994470995413e-10,8.25727448503631e-10
"4278","THYM","AL390955.2-MIR141-TRPC4AP","MG.132_1862","GDSC2","Wilcoxon rank-sum test",0.444759926889986,0.000526838762919239,"spearman",-0.380102784915619,1.85145027129458e-05,5.33288973450144e-05
"4279","THYM","AL390955.2-MIR141-TRPC4AP","Dactinomycin_1911","GDSC2","Wilcoxon rank-sum test",1.28715978835159,1.7136710201366e-09,"spearman",-0.590267312100575,1.29353163667059e-12,1.56637301460441e-11
"4280","THYM","AL390955.2-MIR141-TRPC4AP","Sepantronium.bromide_1941","GDSC2","Wilcoxon rank-sum test",0.782673638183614,2.00333266998926e-05,"spearman",-0.368879783318286,3.3868882048068e-05,9.28423402569095e-05
"4281","THYM","AL390955.2-MIR342-CALR","Vinblastine_1004","GDSC2","Wilcoxon rank-sum test",0.388591647369483,0.00419475145495853,"spearman",-0.483443294673241,2.23111853835062e-08,1.14460876055133e-07
"4282","THYM","AL390955.2-MIR342-CALR","Docetaxel_1007","GDSC2","Wilcoxon rank-sum test",0.808383474396413,5.48070392008699e-08,"spearman",-0.614910757691506,7.93208633524759e-14,1.24267557937873e-12
"4283","THYM","AL390955.2-MIR342-CALR","Dactolisib_1057","GDSC2","Wilcoxon rank-sum test",0.740541585241398,0.00171233181053846,"spearman",-0.451454962150149,2.27638457904434e-07,9.64153732759325e-07
"4284","THYM","AL390955.2-MIR342-CALR","Paclitaxel_1080","GDSC2","Wilcoxon rank-sum test",2.11057184642781,4.48175823408796e-09,"spearman",-0.655934439891659,4.25525333304102e-16,1.13469676598906e-14
"4285","THYM","AL390955.2-MIR342-CALR","Dinaciclib_1180","GDSC2","Wilcoxon rank-sum test",0.403642973650895,7.32893668742828e-05,"spearman",-0.400416695603861,5.85616763062787e-06,1.86916098724868e-05
"4286","THYM","AL390955.2-MIR342-CALR","Bortezomib_1191","GDSC2","Wilcoxon rank-sum test",0.45384094417302,8.17694660669383e-07,"spearman",-0.429849295089937,9.60607789527392e-07,3.58951568847684e-06
"4287","THYM","AL390955.2-MIR342-CALR","Luminespib_1559","GDSC2","Wilcoxon rank-sum test",2.0234269576336,4.19330147394724e-05,"spearman",-0.522557122022362,9.2468129218358e-10,6.18740990157132e-09
"4288","THYM","AL390955.2-MIR342-CALR","CDK9_5038_1709","GDSC2","Wilcoxon rank-sum test",0.761468238091984,9.32129924400625e-05,"spearman",-0.393437044239183,8.77217714137812e-06,2.6978264326224e-05
"4289","THYM","AL390955.2-MIR342-CALR","Vincristine_1818","GDSC2","Wilcoxon rank-sum test",4.46292389086447,5.98597632553607e-08,"spearman",-0.643697478991596,2.19901404958936e-15,4.90630811246364e-14
"4290","THYM","AL390955.2-MIR342-CALR","Dactinomycin_1911","GDSC2","Wilcoxon rank-sum test",1.112245350531,3.22866582662024e-07,"spearman",-0.506990117312854,3.44485287062884e-09,2.06968773048713e-08
"4291","THYM","AL390955.2-MIR342-CALR","Vinorelbine_2048","GDSC2","Wilcoxon rank-sum test",1.02034032294717,0.00119096783632605,"spearman",-0.454010695187166,1.90714819872467e-07,8.1981088748882e-07
"4292","THYM","AL390955.2-MIR342-CANX","Vinblastine_1004","GDSC2","Wilcoxon rank-sum test",0.542137157520692,0.000900935596360015,"spearman",-0.402319605528162,5.23691471475704e-06,1.68936375488443e-05
"4293","THYM","AL390955.2-MIR342-CANX","Docetaxel_1007","GDSC2","Wilcoxon rank-sum test",0.688940238062955,2.53362848378622e-06,"spearman",-0.55186471282728,6.43952113736985e-11,5.42733725155228e-10
"4294","THYM","AL390955.2-MIR342-CANX","Dactolisib_1057","GDSC2","Wilcoxon rank-sum test",1.37172693736415,3.21252844920611e-08,"spearman",-0.621105632335579,3.78238739065719e-14,6.4054584763241e-13
"4295","THYM","AL390955.2-MIR342-CANX","Paclitaxel_1080","GDSC2","Wilcoxon rank-sum test",1.58951470779782,3.27269932245457e-06,"spearman",-0.550406278213765,7.39788485296103e-11,6.15479639507316e-10
"4296","THYM","AL390955.2-MIR342-CANX","Dinaciclib_1180","GDSC2","Wilcoxon rank-sum test",0.335172058326663,0.000819842544577148,"spearman",-0.412723105771234,2.80786067179623e-06,9.57766423571031e-06
"4297","THYM","AL390955.2-MIR342-CANX","Bortezomib_1191","GDSC2","Wilcoxon rank-sum test",0.291239492316876,0.00132946329468945,"spearman",-0.430245155913605,9.36425905854549e-07,3.50742907912435e-06
"4298","THYM","AL390955.2-MIR342-CANX","Luminespib_1559","GDSC2","Wilcoxon rank-sum test",3.79018398088654,5.24801993667837e-09,"spearman",-0.676991457740121,2.0953843339414e-17,7.72497560904151e-16
"4299","THYM","AL390955.2-MIR342-CANX","CDK9_5576_1708","GDSC2","Wilcoxon rank-sum test",1.59874406498672,0.00660418804591782,"spearman",-0.306903257170637,0.000650980818451925,0.00139863921377182
"4300","THYM","AL390955.2-MIR342-CANX","CDK9_5038_1709","GDSC2","Wilcoxon rank-sum test",0.475267613408008,0.00888503006250892,"spearman",-0.322084867004653,0.000333963613487806,0.000759808957318845
"4301","THYM","AL390955.2-MIR342-CANX","Dactinomycin_1811","GDSC2","Wilcoxon rank-sum test",0.982520088267859,5.13501775717643e-05,"spearman",-0.41113985595224,3.0914316279944e-06,1.04624303575995e-05
"4302","THYM","AL390955.2-MIR342-CANX","MG.132_1862","GDSC2","Wilcoxon rank-sum test",0.513179017170773,5.61743893490457e-05,"spearman",-0.456406694909369,1.61344996175996e-07,7.03746783169467e-07
"4303","THYM","AL390955.2-MIR342-CANX","Dactinomycin_1911","GDSC2","Wilcoxon rank-sum test",0.977382154990665,4.90122678196381e-06,"spearman",-0.544270742917098,1.31655546363556e-10,1.04118077899496e-09
"4304","THYM","AL390955.2-MIR342-CANX","Vinorelbine_2048","GDSC2","Wilcoxon rank-sum test",1.68868222263117,7.96003260674578e-07,"spearman",-0.557427599138829,3.76996170076408e-11,3.34159080573322e-10
"4305","THYM","AL390955.2-MIR342-FAM3C","Docetaxel_1007","GDSC2","Wilcoxon rank-sum test",0.557171865556257,0.000432830161268729,"spearman",-0.370477116466421,3.11213210660516e-05,8.59023747223804e-05
"4306","THYM","AL390955.2-MIR342-FAM3C","Paclitaxel_1080","GDSC2","Wilcoxon rank-sum test",1.10111232290618,0.00187202339292264,"spearman",-0.336196958122092,0.000173902395650246,0.000417368849448065
"4307","THYM","AL390955.2-MIR342-FAM3C","Bortezomib_1191","GDSC2","Wilcoxon rank-sum test",0.478783994470223,5.87357961007717e-05,"spearman",-0.416202514063477,2.26880966784276e-06,7.87511768438732e-06
"4308","THYM","AL390955.2-MIR342-FAM3C","MG.132_1862","GDSC2","Wilcoxon rank-sum test",0.536793249536117,5.49337179580696e-05,"spearman",-0.355170497951247,6.87536536580609e-05,0.000178445170587229
"4309","THYM","AL390955.2-MIR342-FAM3C","Dactinomycin_1911","GDSC2","Wilcoxon rank-sum test",0.87650228289742,4.28883421150579e-05,"spearman",-0.37916090813407,1.94938384249201e-05,5.59289073167861e-05
"4310","THYM","AP001496.2-MIR27B-UBXN1","Sepantronium.bromide_1941","GDSC2","Wilcoxon rank-sum test",1.88035171726468,0.000603613587284835,"spearman",-0.40516008056115,4.42654909737445e-06,1.45096658496991e-05
"4311","THYM","ATP2B1-AS1-MIR141-ACVR2B","Docetaxel_1007","GDSC2","Wilcoxon rank-sum test",0.796510532394908,1.95017354050425e-07,"spearman",-0.521209806236544,1.03889756286378e-09,6.88442472517173e-09
"4312","THYM","ATP2B1-AS1-MIR141-ACVR2B","Dactolisib_1057","GDSC2","Wilcoxon rank-sum test",0.810457337727663,0.000308044705627746,"spearman",-0.349802069588166,8.9937380381697e-05,0.000228406650112545
"4313","THYM","ATP2B1-AS1-MIR141-ACVR2B","Paclitaxel_1080","GDSC2","Wilcoxon rank-sum test",1.82672917268823,3.60801522755122e-07,"spearman",-0.492777276199736,1.08197059517642e-08,5.88750589793424e-08
"4314","THYM","ATP2B1-AS1-MIR141-ACVR2B","Dinaciclib_1180","GDSC2","Wilcoxon rank-sum test",0.513366213301203,4.37631802216432e-07,"spearman",-0.424633655114938,1.34007840839292e-06,4.86783026152473e-06
"4315","THYM","ATP2B1-AS1-MIR141-ACVR2B","Bortezomib_1191","GDSC2","Wilcoxon rank-sum test",0.390519344042847,3.33859378250579e-05,"spearman",-0.467428293631502,7.352175351229e-08,3.42366920436755e-07
"4316","THYM","ATP2B1-AS1-MIR141-ACVR2B","Luminespib_1559","GDSC2","Wilcoxon rank-sum test",2.13190267534728,1.02666002331117e-05,"spearman",-0.427036599763872,1.15031714687057e-06,4.23527467180732e-06
"4317","THYM","ATP2B1-AS1-MIR141-ACVR2B","CDK9_5038_1709","GDSC2","Wilcoxon rank-sum test",0.72030911113731,0.000159114191323354,"spearman",-0.315980276408084,0.00043862885217758,0.000974564569826278
"4318","THYM","ATP2B1-AS1-MIR141-ACVR2B","Vincristine_1818","GDSC2","Wilcoxon rank-sum test",3.61397280424844,6.07456989312659e-07,"spearman",-0.441398708243628,4.50466472170272e-07,1.79963817258312e-06
"4319","THYM","ATP2B1-AS1-MIR141-ACVR2B","MG.132_1862","GDSC2","Wilcoxon rank-sum test",0.463882091892049,0.000165951305825955,"spearman",-0.386943537745677,1.26720338008065e-05,3.77080292678779e-05
"4320","THYM","ATP2B1-AS1-MIR141-ACVR2B","Dactinomycin_1911","GDSC2","Wilcoxon rank-sum test",1.09882211020278,2.0056533616345e-07,"spearman",-0.513990652076095,1.92248661648004e-09,1.21068100113598e-08
"4321","THYM","ATP2B1-AS1-MIR141-MAPK14","Docetaxel_1007","GDSC2","Wilcoxon rank-sum test",0.820665199382536,5.98597632553607e-08,"spearman",-0.567997777623446,1.32583389236243e-11,1.28725635671662e-10
"4322","THYM","ATP2B1-AS1-MIR141-MAPK14","Dactolisib_1057","GDSC2","Wilcoxon rank-sum test",0.894736382147435,4.9110114533008e-05,"spearman",-0.440475032988402,4.79086886935003e-07,1.9036696133473e-06
"4323","THYM","ATP2B1-AS1-MIR141-MAPK14","Paclitaxel_1080","GDSC2","Wilcoxon rank-sum test",1.78039907214257,3.7092006300702e-07,"spearman",-0.529849295089937,4.87927295550796e-10,3.45700040727727e-09
"4324","THYM","ATP2B1-AS1-MIR141-MAPK14","Dinaciclib_1180","GDSC2","Wilcoxon rank-sum test",0.47272623314885,3.35705942478673e-06,"spearman",-0.407201889020071,3.91893913604637e-06,1.29918061069781e-05
"4325","THYM","ATP2B1-AS1-MIR141-MAPK14","Bortezomib_1191","GDSC2","Wilcoxon rank-sum test",0.381588302472764,4.00727387724767e-05,"spearman",-0.391742482116814,9.66315526898846e-06,2.94657344084689e-05
"4326","THYM","ATP2B1-AS1-MIR141-MAPK14","Luminespib_1559","GDSC2","Wilcoxon rank-sum test",2.10248098483069,9.31573013034551e-06,"spearman",-0.482186262934926,2.45548990892586e-08,1.2489488229351e-07
"4327","THYM","ATP2B1-AS1-MIR141-MAPK14","CDK9_5038_1709","GDSC2","Wilcoxon rank-sum test",0.705762935896478,0.000140159030212416,"spearman",-0.326355996944232,0.000275021789542328,0.000635708038753253
"4328","THYM","ATP2B1-AS1-MIR141-MAPK14","Vincristine_1818","GDSC2","Wilcoxon rank-sum test",3.18728899015047,3.81110408238592e-06,"spearman",-0.467046322661296,7.55870624869058e-08,3.51154480185301e-07
"4329","THYM","ATP2B1-AS1-MIR141-MAPK14","MG.132_1862","GDSC2","Wilcoxon rank-sum test",0.477947237232939,0.000196161473706543,"spearman",-0.37019931939718,3.15836253133756e-05,8.70676296890634e-05
"4330","THYM","ATP2B1-AS1-MIR141-MAPK14","Dactinomycin_1911","GDSC2","Wilcoxon rank-sum test",1.10893456217158,1.04034298371979e-07,"spearman",-0.522171832583136,9.56046709185854e-10,6.38001547683863e-09
"4331","THYM","ATP2B1-AS1-MIR141-MAPK14","Vinorelbine_2048","GDSC2","Wilcoxon rank-sum test",0.791151852608934,0.0101931049911082,"spearman",-0.305055906660185,0.000704375283141409,0.00150269703297208
"4332","THYM","ATP2B1-AS1-MIR141-TRPC4AP","Docetaxel_1007","GDSC2","Wilcoxon rank-sum test",1.03583989885869,6.76206229100929e-12,"spearman",-0.65987915827488,2.46555026632315e-16,6.93936112584791e-15
"4333","THYM","ATP2B1-AS1-MIR141-TRPC4AP","Dactolisib_1057","GDSC2","Wilcoxon rank-sum test",1.09014804585636,8.65842620988273e-06,"spearman",-0.430335439961108,9.30992334441741e-07,3.48905905596148e-06
"4334","THYM","ATP2B1-AS1-MIR141-TRPC4AP","Paclitaxel_1080","GDSC2","Wilcoxon rank-sum test",2.58045158752752,3.69274938025583e-11,"spearman",-0.634564900340301,7.14366876211371e-15,1.42237756430734e-13
"4335","THYM","ATP2B1-AS1-MIR141-TRPC4AP","Dinaciclib_1180","GDSC2","Wilcoxon rank-sum test",0.580986715119021,1.92435394385201e-08,"spearman",-0.51785540662546,1.38531089023144e-09,8.95645898010857e-09
"4336","THYM","ATP2B1-AS1-MIR141-TRPC4AP","Bortezomib_1191","GDSC2","Wilcoxon rank-sum test",0.468322196415139,1.09715395979855e-06,"spearman",-0.54596152510591,1.12449949099708e-10,9.02280163693958e-10
"4337","THYM","ATP2B1-AS1-MIR141-TRPC4AP","Luminespib_1559","GDSC2","Wilcoxon rank-sum test",3.19299617174433,2.65688083148292e-07,"spearman",-0.522661295923328,9.16372353075904e-10,6.13743645581146e-09
"4338","THYM","ATP2B1-AS1-MIR141-TRPC4AP","CDK9_5038_1709","GDSC2","Wilcoxon rank-sum test",0.927879914883583,5.15846587878037e-07,"spearman",-0.451767483853045,2.22782183896173e-07,9.45449543642522e-07
"4339","THYM","ATP2B1-AS1-MIR141-TRPC4AP","Vincristine_1818","GDSC2","Wilcoxon rank-sum test",7.87727998588237,4.48175823408796e-09,"spearman",-0.550704910063199,7.19106949904153e-11,6.00127436374557e-10
"4340","THYM","ATP2B1-AS1-MIR141-TRPC4AP","MG.132_1862","GDSC2","Wilcoxon rank-sum test",0.444759926889986,0.000526838762919239,"spearman",-0.383943329397875,1.49802149671912e-05,4.38893731516183e-05
"4341","THYM","ATP2B1-AS1-MIR141-TRPC4AP","Dactinomycin_1911","GDSC2","Wilcoxon rank-sum test",1.28715978835159,1.7136710201366e-09,"spearman",-0.593510615408545,9.07976944794852e-13,1.13769451329338e-11
"4342","THYM","ATP2B1-AS1-MIR141-TRPC4AP","Sepantronium.bromide_1941","GDSC2","Wilcoxon rank-sum test",0.782673638183614,2.00333266998926e-05,"spearman",-0.370393777345649,3.12593415408746e-05,8.62501907401574e-05
"4343","THYM","CBR3-AS1-MIR25-C3","Dinaciclib_1180","GDSC2","Wilcoxon rank-sum test",0.315647455308167,0.0149848876704537,"spearman",-0.34684353080075,0.000104071797569396,0.000261010255732825
"4344","THYM","CBR3-AS1-MIR25-C3","Bortezomib_1191","GDSC2","Wilcoxon rank-sum test",0.304166793728168,0.0193733193315929,"spearman",-0.308646433780124,0.000604030339484783,0.00130628599963696
"4345","THYM","CCDC144NL-AS1-MIR25-C3","Docetaxel_1007","GDSC2","Wilcoxon rank-sum test",0.629974300853876,4.09928647299335e-05,"spearman",-0.438294325994861,5.53681906077227e-07,2.17374653920287e-06
"4346","THYM","CCDC144NL-AS1-MIR25-C3","Paclitaxel_1080","GDSC2","Wilcoxon rank-sum test",1.61079303007702,8.04558453438203e-06,"spearman",-0.464976734495451,8.77773514429757e-08,4.02926660073548e-07
"4347","THYM","CCDC144NL-AS1-MIR25-C3","Dinaciclib_1180","GDSC2","Wilcoxon rank-sum test",0.37082330677936,0.00190555923587213,"spearman",-0.39633307868602,7.42629120883213e-06,2.31611349984768e-05
"4348","THYM","CCDC144NL-AS1-MIR25-C3","Bortezomib_1191","GDSC2","Wilcoxon rank-sum test",0.506335593485094,2.00333266998926e-05,"spearman",-0.474150982707132,4.48993448465361e-08,2.17178275523244e-07
"4349","THYM","CCDC144NL-AS1-MIR25-C3","CDK9_5038_1709","GDSC2","Wilcoxon rank-sum test",0.548581142770415,0.0129467583285679,"spearman",-0.320480588929787,0.000358968440844152,0.00081156116743709
"4350","THYM","CCDC144NL-AS1-MIR25-C3","Vincristine_1818","GDSC2","Wilcoxon rank-sum test",2.61674032893296,5.61743893490457e-05,"spearman",-0.432536981734843,8.07405949350386e-07,3.06240893068004e-06
"4351","THYM","CCDC144NL-AS1-MIR25-C3","Docetaxel_1819","GDSC2","Wilcoxon rank-sum test",5.02205466726342,0.0127570992934501,"spearman",-0.325473991249392,0.000286340983629194,0.000659729626281662
"4352","THYM","CCDC144NL-AS1-MIR25-C3","Dactinomycin_1911","GDSC2","Wilcoxon rank-sum test",0.861607694064327,8.17773452532822e-05,"spearman",-0.459090624989368,1.33578478829888e-07,5.92001526980121e-07
"4353","THYM","CCDC144NL-AS1-MIR25-ENG","Docetaxel_1007","GDSC2","Wilcoxon rank-sum test",0.636467669905514,3.11632589744692e-05,"spearman",-0.360497256753941,5.24174110852271e-05,0.000138818608764791
"4354","THYM","CCDC144NL-AS1-MIR25-ENG","Paclitaxel_1080","GDSC2","Wilcoxon rank-sum test",1.36016107466542,9.52581733308078e-05,"spearman",-0.35736509479825,6.151869935805e-05,0.000160984965021605
"4355","THYM","CCDC144NL-AS1-MIR25-ENG","Bortezomib_1191","GDSC2","Wilcoxon rank-sum test",0.462014826101309,0.00022213249517687,"spearman",-0.366358774914925,3.86721524611307e-05,0.000104890711178559
"4356","THYM","CCDC144NL-AS1-MIR25-ENG","Dactinomycin_1911","GDSC2","Wilcoxon rank-sum test",0.757131438575361,0.000432790286160692,"spearman",-0.308843036628301,0.00059893504917628,0.0012962384620321
"4357","THYM","CCDC144NL-AS1-MIR25-PDGFRL","Docetaxel_1007","GDSC2","Wilcoxon rank-sum test",0.727254772977521,1.2862335707758e-06,"spearman",-0.466358774914925,7.94451582329361e-08,3.67556134396055e-07
"4358","THYM","CCDC144NL-AS1-MIR25-PDGFRL","Paclitaxel_1080","GDSC2","Wilcoxon rank-sum test",1.82637991743638,1.84291176568573e-07,"spearman",-0.492638377665116,1.09386034964082e-08,5.94589563714798e-08
"4359","THYM","CCDC144NL-AS1-MIR25-PDGFRL","Dinaciclib_1180","GDSC2","Wilcoxon rank-sum test",0.338174757857329,0.00104628781968893,"spearman",-0.342419612473088,0.000129109182819827,0.000317666866412357
"4360","THYM","CCDC144NL-AS1-MIR25-PDGFRL","Bortezomib_1191","GDSC2","Wilcoxon rank-sum test",0.466303010051448,8.39954794359497e-07,"spearman",-0.474706576845614,4.30856792277615e-08,2.09166401895105e-07
"4361","THYM","CCDC144NL-AS1-MIR25-PDGFRL","CDK9_5038_1709","GDSC2","Wilcoxon rank-sum test",0.627575944544128,0.00200950485566001,"spearman",-0.31778595735815,0.000404889121908213,0.000906048097291101
"4362","THYM","CCDC144NL-AS1-MIR25-PDGFRL","Vincristine_1818","GDSC2","Wilcoxon rank-sum test",2.36818457601408,0.000152542808557375,"spearman",-0.34073199527745,0.0001400575154933,0.000342189380884801
"4363","THYM","CCDC144NL-AS1-MIR25-PDGFRL","Dactinomycin_1911","GDSC2","Wilcoxon rank-sum test",0.933545155552844,2.58997025298218e-05,"spearman",-0.403787789354757,4.80199422239181e-06,1.56200644760097e-05
"4364","THYM","DANCR-MIR221-PSMD4","Vinblastine_1004","GDSC2","Wilcoxon rank-sum test",0.358338287842734,0.00600217727748814,"spearman",-0.364483644697548,4.26510334041268e-05,0.000114726415800182
"4365","THYM","DANCR-MIR221-PSMD4","Docetaxel_1007","GDSC2","Wilcoxon rank-sum test",0.374353809240222,0.00944666264497316,"spearman",-0.319647197722064,0.000372629571919464,0.000839661857504849
"4366","THYM","DANCR-MIR221-PSMD4","Staurosporine_1034","GDSC2","Wilcoxon rank-sum test",1.44980183628736,6.44579868725047e-06,"spearman",-0.464776138580009,8.90540262170157e-08,4.08299803000349e-07
"4367","THYM","DANCR-MIR221-PSMD4","Dactolisib_1057","GDSC2","Wilcoxon rank-sum test",1.18625543030829,8.39954794359497e-07,"spearman",-0.519640252795333,1.18910047146264e-09,7.78667308285477e-09
"4368","THYM","DANCR-MIR221-PSMD4","Paclitaxel_1080","GDSC2","Wilcoxon rank-sum test",0.977195139597425,0.00581277931216908,"spearman",-0.361823737759567,4.89564703340485e-05,0.000130316144108136
